date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:27:35	98024/98024	---M--	200	added ('OK')	font/woff	date:Mon,%2013%20Dec%202021%2014:38:54%20GMT	https://www.centralpark.in/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/fonts/fontawesome-webfont3e6e.woff	(from https://www.centralpark.in/css/font-awesome.min.css)
16:27:35	165548/165548	---M--	200	added ('OK')	font/ttf	date:Mon,%2013%20Dec%202021%2014:38:53%20GMT	https://www.centralpark.in/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/fonts/fontawesome-webfont3e6e.ttf	(from https://www.centralpark.in/css/font-awesome.min.css)
16:27:36	444379/444379	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20Dec%202021%2014:38:54%20GMT	https://www.centralpark.in/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/fonts/fontawesome-webfont3e6e.svg	(from https://www.centralpark.in/css/font-awesome.min.css)
16:27:36	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2025%20Oct%202025%2010:56:42%20GMT	https://www.centralpark.in/signals/config/	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/signals/config/index.html	(from https://connect.facebook.net/en_US/fbevents.js)
16:27:37	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2025%20Oct%202025%2010:56:42%20GMT	https://www.centralpark.in/a	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/a.5e.delayed	(from https://connect.facebook.net/en_US/fbevents.js)
16:27:37	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2025%20Oct%202025%2010:56:42%20GMT	https://www.centralpark.in/POST	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/POST	(from https://connect.facebook.net/en_US/fbevents.js)
16:27:37	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2025%20Oct%202025%2010:56:42%20GMT	https://www.centralpark.in/signals/plugins/	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/signals/plugins/index.html	(from https://connect.facebook.net/en_US/fbevents.js)
16:27:37	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2025%20Oct%202025%2010:56:43%20GMT	https://www.centralpark.in/b.resolvedLink	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/b.resolvedLink	(from https://connect.facebook.net/en_US/fbevents.js)
16:27:37	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2025%20Oct%202025%2010:56:43%20GMT	https://www.centralpark.in/d	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/d	(from https://connect.facebook.net/en_US/fbevents.js)
16:27:38	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2025%20Oct%202025%2010:56:43%20GMT	https://www.centralpark.in/signals/iwl.js	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/signals/iwl.js	(from https://connect.facebook.net/en_US/fbevents.js)
16:27:38	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2025%20Oct%202025%2010:56:43%20GMT	https://www.centralpark.in/schema.org/	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/schema.org/index.html	(from https://connect.facebook.net/en_US/fbevents.js)
16:27:38	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2025%20Oct%202025%2010:56:43%20GMT	https://www.centralpark.in/signals/iwl.js?pixel_id=	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/signals/iwl0fc5.js	(from https://connect.facebook.net/en_US/fbevents.js)
16:27:38	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2025%20Oct%202025%2010:56:44%20GMT	https://www.centralpark.in/c.dl	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/c.dl	(from https://connect.facebook.net/en_US/fbevents.js)
16:27:38	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2025%20Oct%202025%2010:56:44%20GMT	https://www.centralpark.in/c.rl	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/c.rl	(from https://connect.facebook.net/en_US/fbevents.js)
16:27:39	29199/29199	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20Dec%202021%2014:33:29%20GMT	https://www.centralpark.in/images/20-Years.svg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/20-Years.svg	(from https://www.centralpark.in/foundation.php)
16:27:39	214877/214877	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Dec%202023%2005:53:44%20GMT	https://www.centralpark.in/images/foundation1.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/foundation1.jpg	(from https://www.centralpark.in/foundation.php)
16:27:39	115565/115565	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Dec%202023%2012:34:55%20GMT	https://www.centralpark.in/images/foundation-small.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/foundation-small.jpg	(from https://www.centralpark.in/foundation.php)
16:27:40	56996/56996	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Dec%202023%2012:34:55%20GMT	https://www.centralpark.in/images/love.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/love.jpg	(from https://www.centralpark.in/foundation.php)
16:27:40	130014/130014	---M--	200	added ('OK')	image/jpeg	date:Fri,%2023%20Aug%202024%2008:57:44%20GMT	https://www.centralpark.in/images/contactbanernew.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/contactbanernew.jpg	(from https://www.centralpark.in/contact-us.php)
16:27:40	60547/60547	---MC-	200	added ('OK')	text/html	date:Sat,%2025%20Oct%202025%2010:56:46%20GMT	https://www.centralpark.in/pay-online.php	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/pay-online.html	(from https://www.centralpark.in/contact-us.php)
16:27:41	1017/1017	---MC-	200	added ('OK')	text/javascript	date:Sat,%2025%20Oct%202025%2010:57:41%20GMT	https://www.google.com/recaptcha/api.js	C:/Users/HP/Desktop/Landing_page/central_park_final/www.google.com/recaptcha/api.js	(from https://www.centralpark.in/contact-us.php)
16:27:42	83954/83954	---M--	200	added ('OK')	image/webp	date:Wed,%2027%20Dec%202023%2012:44:49%20GMT	https://www.centralpark.in/images/webp/cp-Resortss.webp	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/webp/cp-Resortss.webp	(from https://www.centralpark.in/residential.php)
16:27:42	2448713/2448713	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Jul%202025%2007:10:30%20GMT	https://www.centralpark.in/images/homebanner/Selene-banner.png	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/homebanner/Selene-banner.png	(from https://www.centralpark.in/residential.php)
16:27:42	79450/79450	---MC-	200	added ('OK')	text/html	date:Sat,%2025%20Oct%202025%2010:56:47%20GMT	https://www.centralpark.in/sky-villas.php	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/sky-villas.html	(from https://www.centralpark.in/residential.php)
16:27:42	76989/76989	---MC-	200	added ('OK')	text/html	date:Sat,%2025%20Oct%202025%2010:56:48%20GMT	https://www.centralpark.in/bellavista.php	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/bellavista.html	(from https://www.centralpark.in/residential.php)
16:27:42	81838/81838	---MC-	200	added ('OK')	text/html	date:Sat,%2025%20Oct%202025%2010:56:48%20GMT	https://www.centralpark.in/belgravia-residences.php	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/belgravia-residences.html	(from https://www.centralpark.in/residential.php)
16:27:43	80369/80369	---MC-	200	added ('OK')	text/html	date:Sat,%2025%20Oct%202025%2010:56:48%20GMT	https://www.centralpark.in/belgravia-townhouses.php	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/belgravia-townhouses.html	(from https://www.centralpark.in/residential.php)
16:27:43	86168/86168	---MC-	200	added ('OK')	text/html	date:Sat,%2025%20Oct%202025%2010:56:48%20GMT	https://www.centralpark.in/central-park-resorts.php	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/central-park-resorts.html	(from https://www.centralpark.in/residential.php)
16:27:43	349650/349650	---M--	200	added ('OK')	image/webp	date:Fri,%2006%20Jan%202023%2006:56:44%20GMT	https://www.centralpark.in/images/webp/fLower-valley.webp	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/webp/fLower-valley.webp	(from https://www.centralpark.in/residential.php)
16:27:43	79431/79431	---MC-	200	added ('OK')	text/html	date:Sat,%2025%20Oct%202025%2010:56:49%20GMT	https://www.centralpark.in/bignonia-tower.php	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/bignonia-tower.html	(from https://www.centralpark.in/residential.php)
16:27:43	79747/79747	---MC-	200	added ('OK')	text/html	date:Sat,%2025%20Oct%202025%2010:56:49%20GMT	https://www.centralpark.in/the-orchard.php	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/the-orchard.html	(from https://www.centralpark.in/residential.php)
16:27:44	77301/77301	---MC-	200	added ('OK')	text/html	date:Sat,%2025%20Oct%202025%2010:56:49%20GMT	https://www.centralpark.in/fleur-villas.php	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/fleur-villas.html	(from https://www.centralpark.in/residential.php)
16:27:44	76852/76852	---MC-	200	added ('OK')	text/html	date:Sat,%2025%20Oct%202025%2010:56:49%20GMT	https://www.centralpark.in/mikasa-plots.php	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/mikasa-plots.html	(from https://www.centralpark.in/residential.php)
16:27:44	81253/81253	---MC-	200	added ('OK')	text/html	date:Sat,%2025%20Oct%202025%2010:56:50%20GMT	https://www.centralpark.in/clover-floors.php	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/clover-floors.html	(from https://www.centralpark.in/residential.php)
16:27:44	87728/87728	---MC-	200	added ('OK')	text/html	date:Sat,%2025%20Oct%202025%2010:56:50%20GMT	https://www.centralpark.in/cerise-floors.php	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/cerise-floors.html	(from https://www.centralpark.in/residential.php)
16:27:45	84444/84444	---MC-	200	added ('OK')	text/html	date:Sat,%2025%20Oct%202025%2010:56:50%20GMT	https://www.centralpark.in/flamingo-floors.php	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/flamingo-floors.html	(from https://www.centralpark.in/residential.php)
16:27:45	83660/83660	---MC-	200	added ('OK')	text/html	date:Sat,%2025%20Oct%202025%2010:56:50%20GMT	https://www.centralpark.in/aqua-front-towers.php	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/aqua-front-towers.html	(from https://www.centralpark.in/residential.php)
16:27:45	78876/78876	---MC-	200	added ('OK')	text/html	date:Sat,%2025%20Oct%202025%2010:56:50%20GMT	https://www.centralpark.in/the-room.php	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/the-room.html	(from https://www.centralpark.in/residential.php)
16:27:45	105589/105589	---MC-	200	added ('OK')	text/html	date:Sat,%2025%20Oct%202025%2010:56:51%20GMT	https://www.centralpark.in/flower-valley-township.php	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/flower-valley-township.html	(from https://www.centralpark.in/residential.php)
16:27:45	64322/64322	---M--	200	added ('OK')	image/webp	date:Wed,%2027%20Dec%202023%2013:08:55%20GMT	https://www.centralpark.in/images/webp/room_lobby.webp	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/webp/room_lobby.webp	(from https://www.centralpark.in/residential.php)
16:27:46	76748/76748	---MC-	200	added ('OK')	text/html	date:Sat,%2025%20Oct%202025%2010:56:51%20GMT	https://www.centralpark.in/central-park-the-room.php	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/central-park-the-room.html	(from https://www.centralpark.in/residential.php)
16:27:46	143296/143296	---M--	200	added ('OK')	image/webp	date:Wed,%2027%20Dec%202023%2013:08:54%20GMT	https://www.centralpark.in/images/webp/Central-Park-Bellevue.webp	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/webp/Central-Park-Bellevue.webp	(from https://www.centralpark.in/residential.php)
16:27:46	76027/76027	---MC-	200	added ('OK')	text/html	date:Sat,%2025%20Oct%202025%2010:56:52%20GMT	https://www.centralpark.in/central-park-bellevue.php	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/central-park-bellevue.html	(from https://www.centralpark.in/residential.php)
16:27:46	127260/127260	---M--	200	added ('OK')	image/webp	date:Wed,%2027%20Dec%202023%2013:08:54%20GMT	https://www.centralpark.in/images/webp/Golf-Course-Road.webp	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/webp/Golf-Course-Road.webp	(from https://www.centralpark.in/residential.php)
16:27:47	76190/76190	---MC-	200	added ('OK')	text/html	date:Sat,%2025%20Oct%202025%2010:56:52%20GMT	https://www.centralpark.in/central-park-golf-course.php	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/central-park-golf-course.html	(from https://www.centralpark.in/residential.php)
16:27:48	578248/578248	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Dec%202021%2014:34:09%20GMT	https://www.centralpark.in/images/commercial-banner.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/commercial-banner.jpg	(from https://www.centralpark.in/commercial.php)
16:27:48	40620/40620	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20Dec%202021%2014:34:12%20GMT	https://www.centralpark.in/images/St-Jerome-Logo(Final).svg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/St-Jerome-Logo(Final).svg	(from https://www.centralpark.in/hospitality.php)
16:27:48	917821/917821	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Dec%202021%2014:33:43%20GMT	https://www.centralpark.in/images/hospitality-Banner.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/hospitality-Banner.jpg	(from https://www.centralpark.in/hospitality.php)
16:27:48	65392/65392	---M--	200	added ('OK')	image/jpeg	date:Mon,%2013%20Dec%202021%2014:33:32%20GMT	https://www.centralpark.in/images/hospitality1.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/hospitality1.jpg	(from https://www.centralpark.in/hospitality.php)
16:27:48	45167/45167	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Dec%202023%2010:32:46%20GMT	https://www.centralpark.in/images/A-chef.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/A-chef.jpg	(from https://www.centralpark.in/hospitality.php)
16:27:49	62068/62068	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Dec%202023%2012:38:18%20GMT	https://www.centralpark.in/images/Resort-like.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/Resort-like.jpg	(from https://www.centralpark.in/hospitality.php)
16:27:49	25755/25755	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Dec%202023%2005:53:44%20GMT	https://www.centralpark.in/images/Fully-furnished.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/Fully-furnished.jpg	(from https://www.centralpark.in/hospitality.php)
16:27:49	92937/92937	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Dec%202023%2010:05:55%20GMT	https://www.centralpark.in/images/hospitality5.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/hospitality5.jpg	(from https://www.centralpark.in/hospitality.php)
16:27:50	46992/46992	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Dec%202023%2010:31:15%20GMT	https://www.centralpark.in/images/Relentless.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/Relentless.jpg	(from https://www.centralpark.in/hospitality.php)
16:27:50	30451/30451	---M--	200	added ('OK')	text/css	date:Mon,%2030%20May%202022%2011:35:20%20GMT	https://www.centralpark.in/css/select2.min.css	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/css/select2.min.css	(from https://www.centralpark.in/listing.php?type=leasing)
16:27:50	5643/5643	---M--	200	added ('OK')	text/css	date:Mon,%2013%20Dec%202021%2014:36:00%20GMT	https://www.centralpark.in/css/jquery.range.css	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/css/jquery.range.css	(from https://www.centralpark.in/listing.php?type=leasing)
16:27:50	35150/35150	---M--	200	added ('OK')	text/css	date:Mon,%2013%20Dec%202021%2014:35:59%20GMT	https://www.centralpark.in/css/jquery-ui.css	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/css/jquery-ui.css	(from https://www.centralpark.in/listing.php?type=leasing)
16:27:51	372/372	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2013%20Dec%202021%2014:34:05%20GMT	https://www.centralpark.in/images/footer_icon.svg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/footer_icon.svg	(from https://www.centralpark.in/listing.php?type=leasing)
16:27:51	75640/75640	---M--	200	added ('OK')	text/javascript	date:Mon,%2013%20Dec%202021%2014:38:50%20GMT	https://www.centralpark.in/js/select2.min.js	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/js/select2.min.js	(from https://www.centralpark.in/listing.php?type=leasing)
16:27:51	240427/240427	---M--	200	added ('OK')	text/javascript	date:Mon,%2013%20Dec%202021%2014:38:51%20GMT	https://www.centralpark.in/js/jquery-ui.min.js	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/js/jquery-ui.min.js	(from https://www.centralpark.in/listing.php?type=leasing)
16:27:52	1291/1291	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03ec4-50b%22	https://cdnjs.cloudflare.com/ajax/libs/jqueryui-touch-punch/0.2.3/jquery.ui.touch-punch.min.js	C:/Users/HP/Desktop/Landing_page/central_park_final/cdnjs.cloudflare.com/ajax/libs/jqueryui-touch-punch/0.2.3/jquery.ui.touch-punch.min.js	(from https://www.centralpark.in/listing.php?type=leasing)
16:27:53	181274/181274	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Dec%202023%2005:29:44%20GMT	https://www.centralpark.in/images/about-banner.jpg	C:/Users/HP/Desktop/Landing_page/central_park_final/www.centralpark.in/images/about-banner.jpg	(from https://www.centralpark.in/about-us.php)
